SYMBOL A253_SALIVARY_GLAND power
FZD6 0.4948 1.40912539534206
FZD7 0.0894 1.06392761537435
FZD8 0.465 1.38031735339663
PCDH11Y -2.6641 0.157770567812574
FZD9 0.0303 1.02122446128627
GFI1B 0.4607 1.37620939713541
HIST1H2AI -0.3987 0.758541490557053
CARS 0.3321 1.25884442692738
HIST1H2AK -0.3987 0.758541490557053
HIST1H2AJ -0.3987 0.758541490557053
HIST1H2AL -0.3987 0.758541490557053
HIST1H2AC -4.6281 0.0404392485703281
HIST1H2AB -0.4141 0.750487527122927
HIST1H2AM -0.3987 0.758541490557053
HIST2H2AC 0.0932 1.06673365126649
HIST1H2BG -4.6281 0.0404392485703281
PITPNM3 0.3252 1.25283810682638
CASP1 -0.405 0.755236292781413
HIST1H2BL -0.3987 0.758541490557053
ELOVL3 0.0934 1.06688154220183
HIST1H2BN -0.3987 0.758541490557053
FCRL5 0.0848 1.06054070901648
FCRL4 0.0848 1.06054070901648
HIST1H2BM -0.3987 0.758541490557053
HIST1H2BF -4.6281 0.0404392485703281
TCF7L1 0.0879 1.06282200259786
HIST1H2BE -4.6281 0.0404392485703281
ADPGK -0.2463 0.843055783499842
SH3BGRL3 -0.4287 0.74293093241342
SF3B5 0.1179 1.08515415212082
INO80B 0.0879 1.06282200259786
GSG1 -0.3905 0.762865169739102
CCDC70 0.0909 1.06503437827721
SLC25A31 -0.3832 0.766735030423688
PUS7L 0.1271 1.09209624146528
PMFBP1 -0.0896 0.939783276346948
HIST1H2BH -0.4346 0.739898869714292
LRRC48 0.3673 1.28993645751448
ABHD11 0.0303 1.02122446128627
RAB33B -0.3832 0.766735030423688
HIST1H2BI -0.4346 0.739898869714292
EMC6 0.3247 1.25240398145819
CDCA3 -0.4107 0.752258287144593
MXD3 0.3392 1.26505490404651
APH1B -0.2525 0.839440514611375
GLT8D2 -0.3932 0.761438804702452
HIST1H2BC -4.6281 0.0404392485703281
KATNAL2 -1.0198 0.493184717427133
DOHH 0.0441 1.03103978254985
ARHGAP24 -0.3711 0.773192741960948
DDX59 -0.2478 0.842179696412653
HIST1H2BO -0.3987 0.758541490557053
PUS3 -0.4273 0.743652227004751
EPPK1 0.5355 1.44944440666812
SCRT1 0.5355 1.44944440666812
PLVAP 0.0441 1.03103978254985
HIST2H2BE 0.0932 1.06673365126649
CASP2 -0.3989 0.758436341666484
HIST1H3A -0.4141 0.750487527122927
HIST1H3D -4.6281 0.0404392485703281
HIST1H3C -0.4141 0.750487527122927
HIST1H3E -4.6281 0.0404392485703281
TTC25 0.0818 1.05833766795091
CHST9 0.0525 1.03706045651031
HIST1H3I -0.3987 0.758541490557053
NUF2 -0.2624 0.833699861094453
FAM110A 0.4496 1.365661562474
AIF1L 0.4607 1.37620939713541
DNAL1 0.9372 1.91480834679332
RTBDN 0.0441 1.03103978254985
RILP 0.3247 1.25240398145819
COG3 0.0909 1.06503437827721
UCK1 0.4607 1.37620939713541
HIST1H3G -0.4346 0.739898869714292
GPR101 0.0271 1.01896182322045
TAAR8 0.1179 1.08515415212082
MFRP -0.4273 0.743652227004751
HIST1H3J -0.3987 0.758541490557053
HIST1H3H -0.3987 0.758541490557053
HIST1H3B -0.4141 0.750487527122927
HIST1H4A -0.4141 0.750487527122927
TMUB1 -0.4164 0.749292024213543
THAP2 0.1271 1.09209624146528
AKR1E2 -0.3871 0.764665134556204
RASSF5 -0.2478 0.842179696412653
NUDT12 0.103 1.07400447162012
SOX7 0.4071 1.32601766965419
BCL2L12 0.0658 1.04666517331387
RTP3 -0.378 0.769503610080431
CASP3 -0.3848 0.765885165416703
HIST1H4D -4.6281 0.0404392485703281
TMEM47 0.0684 1.04855315588368
CCM2 0.6395 1.5577891771666
C22orf13 0.544 1.45800937881658
AMMECR1L 0.0822 1.05863114214144
C18orf21 -1.0198 0.493184717427133
HIST1H4F -0.4346 0.739898869714292
HIST1H4K -0.3987 0.758541490557053
HIST1H4J -0.3987 0.758541490557053
C19orf12 0.0441 1.03103978254985
ZMIZ2 0.6395 1.5577891771666
C11orf68 0.5219 1.43584498198398
TEX101 0.0496 1.03497792724416
HIST1H4C -4.6281 0.0404392485703281
FAM103A1 -0.2501 0.840838130775786
FAM107B -0.421 0.746906728556171
SELO 0.1642 1.12054454388555
CCDC3 -0.421 0.746906728556171
FAM167A 0.4057 1.32473151822696
HIST1H4H -0.4346 0.739898869714292
SLC35G5 0.4057 1.32473151822696
LINC00208 0.4057 1.32473151822696
C8orf12 0.4057 1.32473151822696
DYNLRB2 -0.0599 0.959330612751697
DYNLRB1 0.3842 1.30513586539748
TEKT1 0.3252 1.25283810682638
HIST1H4B -0.4141 0.750487527122927
TLN2 -0.2525 0.839440514611375
MS4A8B 0.0739 1.05255819440637
PARP9 -0.3965 0.759699090929046
SESN2 -0.4153 0.749863548688073
HIST1H4E -4.6281 0.0404392485703281
HIST1H4L -0.3987 0.758541490557053
HIST1H4G -0.4346 0.739898869714292
CRISPLD1 -0.2702 0.829204585682062
CD99L2 0.0555 1.03921920682447
HSDL1 -0.0714 0.95171400076331
RPS6KL1 0.9372 1.91480834679332
RHNO1 -0.4107 0.752258287144593
TRAPPC9 0.5355 1.44944440666812
SLC4A9 0.1066 1.07668781355647
CALN1 0.0303 1.02122446128627
SH3BGRL2 0.1179 1.08515415212082
CASP4 -0.405 0.755236292781413
JAM3 -0.4273 0.743652227004751
FERMT3 0.5219 1.43584498198398
TRPT1 0.5219 1.43584498198398
NRIP2 -0.4107 0.752258287144593
ESPN -0.4209 0.746958501979785
CRISPLD2 -0.0714 0.95171400076331
YPEL3 0.3182 1.24677402187494
HYAL3 -0.4081 0.753615216342522
FAM57B 0.3182 1.24677402187494
INHBE 0.1271 1.09209624146528
RIOK1 -0.4 0.757858283255199
SLC25A18 0.579 1.49381345711234
ATG10 0.103 1.07400447162012
ITCH 0.3842 1.30513586539748
TFAP2D -0.3909 0.762653687921441
MARVELD1 0.0934 1.06688154220183
GRWD1 0.0658 1.04666517331387
ZNF484 0.4347 1.35162974030025
L3MBTL2 0.1642 1.12054454388555
LONP2 -0.1034 0.930836701315027
KRTAP4-12 0.0926 1.0662901014528
TAS1R3 -0.3401 0.789986552270438
RBP5 -0.4107 0.752258287144593
RBM4B 0.5219 1.43584498198398
FRMD8 0.5219 1.43584498198398
ARMC10 0.5733 1.48792313518508
MAD1L1 0.6456 1.56438976239696
KCNK16 -0.3909 0.762653687921441
CASP5 -0.405 0.755236292781413
NME5 0.1066 1.07668781355647
OR1A1 0.3247 1.25240398145819
USP26 0.0271 1.01896182322045
SYT15 -0.3869 0.764771147000675
ESYT3 -0.3802 0.76833106995775
SYT16 0.803 1.74472541154152
SETDB2 0.0909 1.06503437827721
ROPN1L 0.9142 1.88452378017094
ANGPTL6 0.0441 1.03103978254985
KLF16 0.5126 1.42661890812938
FSD1L 0.4347 1.35162974030025
TMTC1 -1.2215 0.428836616011235
ATAD3B -0.3401 0.789986552270438
OR1D5 0.3247 1.25240398145819
TAF3 -0.421 0.746906728556171
RSPH3 0.1179 1.08515415212082
TMEM120A 0.0303 1.02122446128627
TTTY5 -3.1446 0.113078769941441
TTTY11 -3.1075 0.116024388580592
TTTY12 -3.1075 0.116024388580592
TTTY13 -3.1446 0.113078769941441
TTTY14 -3.1446 0.113078769941441
OR1E1 0.3247 1.25240398145819
RAB34 0.1526 1.11157092188835
HMCN1 -0.2546 0.838219506247897
GPR61 0.12 1.08673486252606
TBC1D10A 0.1658 1.12178795691875
BCO2 -0.4273 0.743652227004751
MRO -1.0198 0.493184717427133
TM2D2 -0.411 0.752101875694344
USHBP1 0.0441 1.03103978254985
CDCA7 0.178 1.1313144628459
OR1E2 0.3247 1.25240398145819
MIXL1 -0.2478 0.842179696412653
TSPAN10 0.1086 1.07818145487515
SLC25A2 0.1066 1.07668781355647
PRSS27 0.3364 1.26260205120771
TTLL2 0.1179 1.08515415212082
FGFBP2 -0.3783 0.769343612938916
WDR87 0.0496 1.03497792724416
SPATA9 0.103 1.07400447162012
SNX25 -0.3848 0.765885165416703
KCTD10 -0.3932 0.761438804702452
SPATA16 0.6673 1.58809806323889
TTC29 -0.3832 0.766735030423688
KRTAP1-5 0.0926 1.0662901014528
KRTAP3-1 0.0926 1.0662901014528
KRTAP3-2 0.0926 1.0662901014528
KRTAP9-2 0.0926 1.0662901014528
CASP6 -0.3711 0.773192741960948
OR1G1 0.3247 1.25240398145819
KRTAP9-3 0.0926 1.0662901014528
KRTAP9-8 0.0926 1.0662901014528
KRTAP17-1 0.0818 1.05833766795091
GSG2 0.3247 1.25240398145819
OR3A3 0.3247 1.25240398145819
STARD3NL 0.5951 1.51057728717286
STK40 0.0605 1.04282711455681
SPRTN -0.2478 0.842179696412653
HDAC10 0.1642 1.12054454388555
TMEM133 -0.405 0.755236292781413
RASSF4 -0.4511 0.731484905924886
C10orf11 -0.402 0.75680839648479
EIF2A 0.6914 1.61484981838597
PIP5K1A 0.0932 1.06673365126649
TATDN1 0.5355 1.44944440666812
TM2D1 0.112 1.08072540203935
TSSK1B 0.103 1.07400447162012
IMMP2L 0.5733 1.48792313518508
PIP5K1B 0.4454 1.36169160524479
FCAMR -0.2478 0.842179696412653
NACAP1 0.4948 1.40912539534206
RACGAP1P 0.1271 1.09209624146528
FRMD8P1 0.4588 1.37439815032417
SLC4A11 0.4424 1.35886298914406
PIP4K2B 0.0926 1.0662901014528
PLA2G6 0.1658 1.12178795691875
IFI27L2 8e-04 1.00055467151783
TSSK6 0.0441 1.03103978254985
SPNS1 0.3182 1.24677402187494
ITFG3 0.3364 1.26260205120771
CCDC8 0.0658 1.04666517331387
NCALD 0.4948 1.40912539534206
FAM172A 0.103 1.07400447162012
PLA2G10 0.3433 1.26865518132757
BRIP1 0.0803 1.05723786413849
CTTNBP2 0.5733 1.48792313518508
REG4 0.1056 1.07594176902336
KREMEN1 0.1658 1.12178795691875
CASP7 0.0934 1.06688154220183
TMPRSS13 -0.4273 0.743652227004751
B3GNT5 0.6673 1.58809806323889
SLC25A11 0.3247 1.25240398145819
SOX14 -0.3802 0.76833106995775
OBSCN -0.2478 0.842179696412653
EMILIN2 0.2739 1.20907186645325
SPARCL1 -0.3711 0.773192741960948
SPOP 0.0818 1.05833766795091
PCDHB19P 0.1066 1.07668781355647
KATNAL1 0.0909 1.06503437827721
MND1 -0.4121 0.751528645231213
WDR54 0.0879 1.06282200259786
GPR98 0.103 1.07400447162012
SRPX -0.8031 0.573116366088051
RBM48 0.5733 1.48792313518508
MAGT1 0.4588 1.37439815032417
DTNBP1 -0.4 0.757858283255199
KIRREL2 0.0496 1.03497792724416
HDHD2 -1.0198 0.493184717427133
TMEM222 -0.4153 0.749863548688073
TEX35 -0.2546 0.838219506247897
FAM160A2 -0.1712 0.888103669997188
SLC10A7 -0.3832 0.766735030423688
PLEKHN1 -0.3401 0.789986552270438
TAGLN2 0.0848 1.06054070901648
FAM186B 0.1271 1.09209624146528
ARMC2 0.1179 1.08515415212082
HORMAD1 0.0932 1.06673365126649
MYCBPAP 0.0818 1.05833766795091
QRICH2 0.1086 1.07818145487515
FSCB -0.0727 0.950856805787567
TKTL2 -0.3831 0.766788178288088
C3orf20 -0.1088 0.927359096793487
KBTBD7 0.0909 1.06503437827721
ANKRD27 0.0441 1.03103978254985
ULK1 -0.2127 0.862920765215906
C16orf48 -0.0896 0.939783276346948
NSRP1 0.1526 1.11157092188835
ZRANB3 0.0921 1.06592061749445
RAB6C 0.0822 1.05863114214144
FBXO30 0.1179 1.08515415212082
UXT -0.7777 0.583295965270152
CASP8 0.0894 1.06392761537435
ARL6 -0.3803 0.768277815151954
USP44 -0.3863 0.765089272527023
SLC41A2 -0.3932 0.761438804702452
C4orf17 -0.3711 0.773192741960948
PCBD2 0.1066 1.07668781355647
PRAM1 0.0441 1.03103978254985
ZIC4 0.6914 1.61484981838597
PCGF6 0.0934 1.06688154220183
QRFPR -0.3832 0.766735030423688
EEA1 -0.3863 0.765089272527023
BCAR3 0.1435 1.10458159964406
ZNF394 0.5733 1.48792313518508
LRRIQ1 -0.3354 0.792564360643477
ATRIP -0.4081 0.753615216342522
WDR75 0.1544 1.11295865547249
ACAD11 -0.3965 0.759699090929046
CEP78 0.4347 1.35162974030025
USP42 0.6456 1.56438976239696
ZNRF3 0.1658 1.12178795691875
TOMM40L 0.0848 1.06054070901648
UTP15 0.103 1.07400447162012
SLC7A6OS -0.0896 0.939783276346948
FAM161A 0.0879 1.06282200259786
FAM176A 0.0879 1.06282200259786
FAM175A -0.3711 0.773192741960948
SYDE2 0.1255 1.09088573934518
ZNF644 0.1435 1.10458159964406
KAT8 0.3182 1.24677402187494
PPP1R1B 0.0926 1.0662901014528
RNASEH2C 0.5219 1.43584498198398
RPF2 0.1179 1.08515415212082
ARID5B -0.402 0.75680839648479
ANXA9 0.0932 1.06673365126649
KIAA1109 -0.3832 0.766735030423688
GTF2IRD2 0.0303 1.02122446128627
ASCC2 0.1658 1.12178795691875
NLRC5 -0.1008 0.932515751609458
C19orf44 0.0441 1.03103978254985
ANTXR1 0.0879 1.06282200259786
STX7 0.1179 1.08515415212082
LOXL4 0.0934 1.06688154220183
POLR1B 0.0822 1.05863114214144
ELMOD3 0.0879 1.06282200259786
SLA2 0.3842 1.30513586539748
MYH16 0.5733 1.48792313518508
MFSD7 -0.3948 0.760594810141881
CMAHP -0.4141 0.750487527122927
CHD6 0.3842 1.30513586539748
FAM188B 0.5951 1.51057728717286
ZCCHC7 0.4051 1.32418069242579
TMEM164 0.0886 1.0633378121761
FAR1 -0.1712 0.888103669997188
SLITRK6 0.0745 1.05299603209275
BFSP2 -0.3965 0.759699090929046
METTL25 -0.3354 0.792564360643477
FAM96A -0.2525 0.839440514611375
SETD3 8e-04 1.00055467151783
USP48 -0.3993 0.758226087610488
SGK196 0.4516 1.36755608427629
CASP9 -0.3822 0.767266674880905
SNHG3 -0.4153 0.749863548688073
TXNDC2 0.2739 1.20907186645325
MEX3B -0.2501 0.840838130775786
ANKRD20A1 0.2955 1.22731025687632
ZNF541 0.0658 1.04666517331387
TMEM117 0.1271 1.09209624146528
ZMYND12 0.112 1.08072540203935
WDR24 0.3364 1.26260205120771
C21orf56 -0.3747 0.771265776239542
TMEM191A 0.6298 1.54735047034995
IQCG 0.6866 1.60948596910928
NBPF3 -0.3993 0.758226087610488
ZMYND15 0.3247 1.25240398145819
C2orf16 0.0753 1.05358009900014
CCDC135 -0.1008 0.932515751609458
LRRC8C 0.1255 1.09088573934518
TRAF7 0.3364 1.26260205120771
MAF1 0.5355 1.44944440666812
TMEM126A -0.405 0.755236292781413
RHBDD1 0.0849 1.06061422264447
ATP13A4 0.6866 1.60948596910928
BBOX1 -0.1067 0.928709952034497
ZCCHC9 0.103 1.07400447162012
ZDHHC18 -0.4153 0.749863548688073
MRI1 0.0441 1.03103978254985
MED10 0.9142 1.88452378017094
LDOC1L 0.1642 1.12054454388555
FYTTD1 0.6866 1.60948596910928
PSD2 0.1066 1.07668781355647
LTBP4 0.0496 1.03497792724416
ANKRD32 0.103 1.07400447162012
SGIP1 0.112 1.08072540203935
GARNL3 0.4607 1.37620939713541
CAMKK1 0.3247 1.25240398145819
SLC37A3 -0.3989 0.758436341666484
FLYWCH1 0.3364 1.26260205120771
SYT3 0.0658 1.04666517331387
DCUN1D5 -0.405 0.755236292781413
TCHP -0.3932 0.761438804702452
FBXW9 0.0441 1.03103978254985
PSMG3 0.6456 1.56438976239696
HSDL2 0.4347 1.35162974030025
HAGHL 0.3364 1.26260205120771
POLR3GL 0.1056 1.07594176902336
ALKBH7 0.0441 1.03103978254985
C9orf64 0.4347 1.35162974030025
RPAIN 0.3247 1.25240398145819
CHCHD5 0.0822 1.05863114214144
ZNF282 -0.4107 0.752258287144593
C9orf89 0.4347 1.35162974030025
POLDIP3 0.1642 1.12054454388555
YIPF4 0.0753 1.05358009900014
NOA1 -0.3885 0.7639234588028
COQ5 -0.2976 0.813604745997419
SLC25A33 -0.4209 0.746958501979785
NICN1 -0.4081 0.753615216342522
DNAJC30 0.0303 1.02122446128627
HIATL2 0.4347 1.35162974030025
PRADC1 0.0879 1.06282200259786
STK24 0.0745 1.05299603209275
BTBD10 -0.1712 0.888103669997188
C2orf88 0.1544 1.11295865547249
RNF135 0.1526 1.11157092188835
TMEM79 0.0848 1.06054070901648
NTPCR -0.2478 0.842179696412653
EIF1AD 0.5219 1.43584498198398
TMEM175 -0.3948 0.760594810141881
ZDHHC16 0.0934 1.06688154220183
EFCAB2 -0.4243 0.745200217257964
ING5 0.0849 1.06061422264447
CAPNS2 -0.1034 0.930836701315027
WDR83 0.0441 1.03103978254985
FAM213A -0.402 0.75680839648479
UTP23 0.5355 1.44944440666812
PHF6 0.0271 1.01896182322045
GINS4 -0.411 0.752101875694344
LLPH 0.1271 1.09209624146528
MIEN1 0.0926 1.0662901014528
CASP10 0.0894 1.06392761537435
MNF1 -0.3914 0.762389418091795
DDI2 -0.3822 0.767266674880905
TMEM246 0.4347 1.35162974030025
CHCHD6 -0.3965 0.759699090929046
NUDT22 0.5219 1.43584498198398
WIBG 0.1271 1.09209624146528
PDCD2L 0.0441 1.03103978254985
ZNF397 -1.0198 0.493184717427133
NUDT16L1 0.3364 1.26260205120771
NR0B2 -0.4153 0.749863548688073
C7orf50 0.6456 1.56438976239696
MRPL45 0.0926 1.0662901014528
BRMS1L -0.0549 0.962661167376638
VPS25 0.0818 1.05833766795091
TMEM107 0.3252 1.25283810682638
MON1A -0.4081 0.753615216342522
LSMD1 0.3252 1.25283810682638
CCDC115 0.0822 1.05863114214144
CCDC77 -0.3827 0.767000806588815
C3orf26 -0.3803 0.768277815151954
ACBD6 -0.2546 0.838219506247897
THOC3 0.3392 1.26505490404651
SARNP 0.1271 1.09209624146528
C16orf13 0.3364 1.26260205120771
ZBED3 0.103 1.07400447162012
LZIC -0.4209 0.746958501979785
HVCN1 -0.0582 0.960461706459142
UTF1 0.0934 1.06688154220183
ZNF414 0.0441 1.03103978254985
FAM195A 0.3364 1.26260205120771
DYDC2 -0.402 0.75680839648479
PCGF5 -0.402 0.75680839648479
APOPT1 8e-04 1.00055467151783
AKT1S1 0.0658 1.04666517331387
TMEM101 0.0818 1.05833766795091
ELOF1 0.0441 1.03103978254985
RECK 0.4294 1.34667339466716
GFM2 0.103 1.07400447162012
COG8 -0.0896 0.939783276346948
HPS3 0.6914 1.61484981838597
SOAT2 0.1271 1.09209624146528
SDPR 0.1544 1.11295865547249
ARFGAP2 -0.0084 0.99419448121595
MKI67IP 0.0822 1.05863114214144
PRAC 0.0818 1.05833766795091
RASAL1 -0.4067 0.754346884059904
HOOK3 0.4516 1.36755608427629
RAD54L 0.112 1.08072540203935
NSMAF 0.2758 1.21066523847733
CASQ1 0.0848 1.06054070901648
NCK2 0.1011 1.07259096058138
C2orf40 0.1011 1.07259096058138
CYSTM1 0.1066 1.07668781355647
C15orf48 -0.2471 0.842588423699958
GNPAT -0.2478 0.842179696412653
PROK1 0.0875 1.06252736661515
CARD11 0.6456 1.56438976239696
GPR123 0.0934 1.06688154220183
ZNF528 -0.0449 0.969357005313985
MSANTD4 -0.405 0.755236292781413
HHIPL1 8e-04 1.00055467151783
DYRK3 -0.2478 0.842179696412653
RAB11FIP4 0.1526 1.11157092188835
MAML2 -0.405 0.755236292781413
DOT1L 0.0441 1.03103978254985
LZTS2 0.0934 1.06688154220183
BRSK1 0.05 1.03526492384138
SYVN1 0.5219 1.43584498198398
ABLIM2 -0.3871 0.764665134556204
ZNF333 0.0441 1.03103978254985
DYRK2 0.1271 1.09209624146528
ZNF512 0.0753 1.05358009900014
KIAA1804 -0.2478 0.842179696412653
EFCAB7 0.112 1.08072540203935
L3MBTL3 0.1179 1.08515415212082
PHYHIPL -0.3379 0.791192140544991
LCOR 0.0934 1.06688154220183
DUSP11 0.0879 1.06282200259786
ZMAT1 0.0416 1.02925467387955
NEURL4 0.3252 1.25283810682638
SLX4 0.3364 1.26260205120771
MEGF11 -0.2463 0.843055783499842
MEGF10 0.1066 1.07668781355647
FBN3 0.0441 1.03103978254985
DOC2B 0.3247 1.25240398145819
DOC2A 0.3182 1.24677402187494
DHX16 0.3791 1.30053028931466
FAM120B 0.1179 1.08515415212082
CASQ2 0.1056 1.07594176902336
CUL4B 0.0479 1.03375907904544
SPIRE2 -0.697 0.616853584904748
JPH4 -0.0549 0.962661167376638
ZNF527 0.0496 1.03497792724416
NKX6-2 0.0934 1.06688154220183
CUL4A 0.0745 1.05299603209275
PPAPDC1B -0.411 0.752101875694344
GHDC 0.0818 1.05833766795091
MCM8 0.4424 1.35886298914406
DCTN5 0.3182 1.24677402187494
ACTRT3 0.6673 1.58809806323889
CNFN 0.0496 1.03497792724416
ACRBP -0.4107 0.752258287144593
CUL3 0.1074 1.07728502162025
C14orf142 8e-04 1.00055467151783
JAGN1 -0.1088 0.927359096793487
ZC3H8 0.0822 1.05863114214144
HOPX -0.3885 0.7639234588028
ZNF559 0.0441 1.03103978254985
C15orf41 -1.9103 0.266037218976637
CUL2 0.465 1.38031735339663
SRRM4 -0.2976 0.813604745997419
ACSS1 0.4155 1.33376084328331
C21orf67 -0.3747 0.771265776239542
MCHR2 0.1179 1.08515415212082
CUL1 -0.4107 0.752258287144593
KBTBD8 -0.4094 0.752936446064292
KIAA1841 0.0879 1.06282200259786
MRPL43 0.0934 1.06688154220183
SNORD35B 0.0658 1.04666517331387
PGBD1 -0.3987 0.758541490557053
TMEM185A 0.0555 1.03921920682447
MAK16 -0.411 0.752101875694344
ATRN 0.4424 1.35886298914406
PARD6G -1.0198 0.493184717427133
FAXC 0.1179 1.08515415212082
MAP1LC3A 0.3842 1.30513586539748
FOXN1 0.1526 1.11157092188835
MT4 -0.1008 0.932515751609458
SLC12A8 -0.3965 0.759699090929046
LYZL1 -0.4126 0.751268230379499
COL25A1 -0.3711 0.773192741960948
GNPTG 0.3364 1.26260205120771
TTF2 0.1056 1.07594176902336
TPST2 0.1658 1.12178795691875
CASR -0.3965 0.759699090929046
TPST1 0.0128 1.00891175928126
PARD6B 0.3842 1.30513586539748
ZBTB37 -0.2546 0.838219506247897
KRTAP4-4 0.0926 1.0662901014528
TUBB6 0.2739 1.20907186645325
NT5C1A 0.0605 1.04282711455681
ZGPAT 0.4138 1.33219013152361
KLF11 0.0753 1.05358009900014
ST6GAL2 0.1011 1.07259096058138
ZNF594 0.3247 1.25240398145819
KIRREL3 -0.4273 0.743652227004751
FNDC1 0.1179 1.08515415212082
KRBA1 -0.4107 0.752258287144593
ZNF469 -0.0714 0.95171400076331
NTNG2 0.4607 1.37620939713541
TNRC18 0.6456 1.56438976239696
TEAD2 0.0658 1.04666517331387
TTBK1 -0.3909 0.762653687921441
SLITRK2 0.0555 1.03921920682447
AFAP1L2 0.0934 1.06688154220183
KISS1R 0.5126 1.42661890812938
GPR174 0.4588 1.37439815032417
IL1F10 0.0822 1.05863114214144
SUPT3H -0.3909 0.762653687921441
USP38 -0.3832 0.766735030423688
HIATL1 0.4347 1.35162974030025
KIF2B 0.0818 1.05833766795091
C22orf23 0.1658 1.12178795691875
PLA2G12B -0.402 0.75680839648479
LCE3D 0.0932 1.06673365126649
DGAT2 -0.405 0.755236292781413
EBPL 0.0909 1.06503437827721
SPINK7 0.1066 1.07668781355647
SPZ1 0.103 1.07400447162012
GLYR1 0.3364 1.26260205120771
GHRLOS2 -0.1088 0.927359096793487
EMR3 0.0441 1.03103978254985
RNASE7 -0.0549 0.962661167376638
CCDC62 -0.2976 0.813604745997419
DPY30 0.0753 1.05358009900014
GLIS2 0.3364 1.26260205120771
MYPN -0.402 0.75680839648479
RETNLB -0.3803 0.768277815151954
HES7 0.3252 1.25283810682638
FAM126A 0.6456 1.56438976239696
USP32 0.0803 1.05723786413849
SMARCA5 -0.3832 0.766735030423688
ZNF347 0.0122 1.00849225191659
CARD6 1.0112 2.01558692113232
TRIM55 0.7463 1.67748515584836
TRIM63 -0.4287 0.74293093241342
DSCR8 -0.4108 0.752206146380596
KDM2B -0.2976 0.813604745997419
SLC9A7 -0.7777 0.583295965270152
FKBP6 0.0303 1.02122446128627
ACCS -0.0084 0.99419448121595
HINT2 0.4294 1.34667339466716
INSM2 -0.0549 0.962661167376638
PPP1R9B 0.0818 1.05833766795091
C9orf24 0.4294 1.34667339466716
MS4A14 0.0739 1.05255819440637
SPATA22 0.3247 1.25240398145819
FAM71F1 -0.3989 0.758436341666484
CCDC54 -0.3803 0.768277815151954
MCEE 0.0879 1.06282200259786
GJA10 0.1179 1.08515415212082
LOXL3 0.0879 1.06282200259786
ABHD1 0.0753 1.05358009900014
CAPS2 -0.3354 0.792564360643477
CREB3L3 0.0441 1.03103978254985
CAT 1.5191 2.86612195829663
SORBS2 -0.3848 0.765885165416703
MYO18B 0.1658 1.12178795691875
COX4I2 0.3842 1.30513586539748
GTPBP3 0.0441 1.03103978254985
GPT2 -0.1034 0.930836701315027
BEX2 0.0416 1.02925467387955
LNX1 -0.3885 0.7639234588028
MGARP -0.3832 0.766735030423688
IRS4 0.0886 1.0633378121761
HDGFRP2 0.0441 1.03103978254985
LINC00260 -0.2478 0.842179696412653
PIGO 0.4294 1.34667339466716
PSRC1 0.12 1.08673486252606
PLEKHA8 0.5951 1.51057728717286
PRRC2B 0.4607 1.37620939713541
SPSB2 -0.4107 0.752258287144593
OGT 0.4588 1.37439815032417
CBX2 0.1086 1.07818145487515
FAM167B -0.4153 0.749863548688073
CNDP1 -1.0198 0.493184717427133
AFAP1-AS1 -0.3871 0.764665134556204
UNC119B -0.2976 0.813604745997419
USP30 -0.3932 0.761438804702452
FUT10 -0.411 0.752101875694344
B3GNT9 -0.0896 0.939783276346948
PCGF1 0.0879 1.06282200259786
CDC42BPA -0.2478 0.842179696412653
ZNF577 -0.0538 0.963395439729813
EFCAB4B -0.4107 0.752258287144593
TRIM51 0.1203 1.08696086618511
MPV17L2 0.0441 1.03103978254985
GPR65 0.0341 1.02391787054729
DDX11L2 0.0822 1.05863114214144
ZNF607 0.0496 1.03497792724416
NAA11 -0.3711 0.773192741960948
SUV420H2 0.05 1.03526492384138
MGC2889 0.6866 1.60948596910928
HIRIP3 0.3182 1.24677402187494
TUBA1C 0.1271 1.09209624146528
LINC00467 -0.2478 0.842179696412653
FAM220A 0.6456 1.56438976239696
FOXD2-AS1 0.112 1.08072540203935
PYROXD2 0.0934 1.06688154220183
C19orf48 0.0658 1.04666517331387
RAE1 0.4138 1.33219013152361
AGPAT9 -0.3711 0.773192741960948
MFSD9 0.1011 1.07259096058138
NFKBID 0.0496 1.03497792724416
C1orf170 -0.3401 0.789986552270438
CROCCP2 -0.3261 0.797689946239006
OFD1 0.0673 1.04775397876341
BUD13 -0.4273 0.743652227004751
PLCD4 0.0894 1.06392761537435
PPAPDC3 0.4607 1.37620939713541
MGC12916 0.3252 1.25283810682638
RTN4IP1 0.1179 1.08515415212082
TXNDC17 0.3252 1.25283810682638
IL17RC -0.1088 0.927359096793487
SEMA7A -0.2463 0.843055783499842
POLR2J4 0.6395 1.5577891771666
LMNB2 0.0441 1.03103978254985
FCRLA -0.2624 0.833699861094453
SFT2D3 0.0822 1.05863114214144
CILP -0.2525 0.839440514611375
ADTRP -0.4 0.757858283255199
ANKRD36BP1 -0.2624 0.833699861094453
USMG5 0.0934 1.06688154220183
ABHD14B -0.4081 0.753615216342522
ARHGAP5-AS1 -0.0549 0.962661167376638
ZNF496 -0.4243 0.745200217257964
RAX2 0.0441 1.03103978254985
GALR3 0.1658 1.12178795691875
HPDL 0.112 1.08072540203935
PHF5A 0.1642 1.12054454388555
LINC00525 0.6395 1.5577891771666
MGC16121 0.0271 1.01896182322045
MGC16142 0.5733 1.48792313518508
GLIS3-AS1 0.4056 1.32463969801756
