SYMBOL COLO829_SKIN
MAP2K4 0.0663
SNHG6 0.1324
SNORD87 0.1324
TMEM91 -0.0182
HEPN1 -0.083
ERAP2 -0.5813
NECAB1 0.1336
CARD9 0.2865
ECSCR -0.5807
OSGEPL1 -0.0132
DPEP2 -0.5103
LOC641746 0.3811
LEPRE1 -0.014
SET 0.2865
DPEP3 -0.5103
EDDM3B -0.053
SETMAR -0.5605
SEPT7P2 0.383
BLMH 0.0419
GUSBP10 0.383
IRF2BPL -0.0193
POPDC3 -0.0287
SFPQ -0.014
MMS19 -0.5557
LHX5 -0.012
DNAJC1 -0.0221
TFB2M 0.3195
SEMA4A 0.307
PJA1 0.0182
SFRP1 0.1324
STRA6 -0.5658
ROBO3 -0.083
TOR3A 0.3004
MLST8 0.1559
LOC642236 0.2027
HERPUD2 0.383
ATL2 0.0046
FAM75A2 0.3263
FAM110C 0.0259
ZNF876P -0.4983
SFRP2 0.2688
MS4A6A -0.0818
MS4A5 -0.0818
MIR4500HG 0.1343
PDLIM2 0.1737
LOC642361 -0.5546
LOC642366 -0.569
ADARB2-AS1 -0.5769
SFRP4 0.383
ABCG5 0.0026
ABCG8 0.0026
LOC642423 0.3849
LOC642426 -1.2514
TRIM64B -0.0968
C8orf73 0.1364
SFRP5 -0.5557
POU5F1P3 -0.0267
MIR205HG 0.2981
C18orf42 -0.5426
SRSF1 0.0659
TRIM49C -1.2463
UBTFL1 -1.2463
FAM75A4 0.3263
RAD21L1 0.3708
SCXB 0.1364
SRSF2 0.0659
SRSF3 0.3405
ZNF487P -0.5496
PAPD5 -0.5298
ARHGEF28 -0.5813
RAB17 -0.0055
CPSF4L 0.0659
LOC642846 -0.0317
RHBDF1 0.1824
LOC642852 -0.0095
SRG7 -0.5721
ZNF323 0.3271
SRSF4 -0.0413
LINC00535 0.1336
LOC642929 0.3263
FAM196A -0.5297
FLVCR1-AS1 0.3267
FAM163B 0.2865
GRIK1-AS1 -0.0095
TMEM232 -0.5787
CXCR5 -0.083
SRSF5 -0.0193
C17orf109 0.0659
SLED1 0.317
LOC643037 -0.0789
SRSF6 0.3857
C5orf43 -0.5792
CYMP -0.6017
FAM25A -0.5551
NOC3L -0.5557
CCT6P3 0.3811
FBRS 0.1046
SRSF7 0.0046
RNF25 -0.0026
LOC643201 -0.5762
SOX17 0.1324
FLJ40292 0.2836
TUBBP5 0.2836
GRXCR2 -0.5762
TMEM72 -0.5496
NSD1 -0.5762
MAP1LC3B2 -0.012
CCT6P1 0.3811
RFWD2 0.3004
LMBR1 -0.5733
XPO4 0.1351
SFSWAP -0.0085
CT47B1 0.0192
KIAA0754 -0.014
NFKBIZ 0.3637
ARHGAP9 -0.0051
ECRP -0.053
C15orf62 -0.5658
LOC643339 -0.012
BTBD18 -0.0818
C14orf176 -0.053
LOC643387 -0.0055
SPINK9 -0.5762
TRA2B 0.3601
LOC643401 -0.5673
LOC643406 0.3717
LIPK -0.5557
LIPN -0.5557
HS1BP3 0.014
AZI2 0.3834
TSG1 -0.0241
HIF3A -0.0195
LOC643441 -0.5499
LOC643486 0.0182
LOC643529 -0.5557
LOC643542 0.0021
NXN 0.0663
RNF224 0.2865
LOC643623 -0.0287
ZNF862 0.3685
LOC643650 -0.0928
SLC35G6 0.0663
LOC643669 -0.0182
CCDC168 0.1343
GOLGA6L4 0.3849
LOC643714 -0.5298
SCGB1B2P -0.0182
LOC643723 0.3267
LOC643733 -0.0789
SIL1 -0.5807
TRAF3IP2-AS1 -0.0287
IKZF4 -0.0051
IKZF5 -0.5297
UG0898H09 0.1324
CHST8 -0.0182
LOC643770 -0.012
LOC643802 -0.5298
KRTAP24-1 -0.0095
KRTAP27-1 -0.0095
GAGE10 0.0182
PGA3 -0.0818
ZFP62 -0.558
LOC643837 -1e-04
PGA4 -0.0818
TMPPE 0.3834
CTAGE9 -0.0287
MMP25 0.1559
CBLN3 -0.0074
GREM2 0.3195
SFTPB 0.0026
RNF222 0.0663
PRR21 -0.0055
CRNDE -0.5298
LOC643923 -0.083
ZMAT3 0.3601
GMCL1 0.0026
LOC643955 0.3811
GMCL1P1 -0.5762
TMEM88B -1e-04
ZFP106 -0.5658
MPP5 -0.0193
C1orf233 -1e-04
HHIP 0.2658
BLVRA 0.383
SFTPC 0.1737
AKTIP -0.5298
CBWD6 0.2499
CDH24 -0.0074
C18orf63 0.0176
CDH22 0.3857
RGS18 0.31
GLYCAM1 -0.0051
WBSCR17 0.3602
SDHAF1 -0.0182
SFTPD -0.5546
KLHL25 0.3849
ARL14EPL -0.5787
ARAP3 -0.5807
GZF1 0.3857
RPL23AP53 0.1805
PIRT 0.0663
LOC644145 0.3239
WIPF3 0.383
BCRP3 0.3607
DRGX -0.57
C5orf28 -0.569
LOC644172 0.0491
TMEM168 0.3809
SYCE3 0.3799
LOC644189 -0.0182
MTMR14 -0.589
SGCA 0.0659
SUSD1 0.294
DCLRE1C -0.0221
ATG3 0.3637
INF2 -0.0193
LINC00622 -0.5499
KANSL1-AS1 0.0491
LOC644248 0.2909
POLR1E 0.3263
SUDS3 -0.012
TTC31 0.0026
NARFL 0.1559
ZDHHC6 -0.5557
SGCB 0.3239
PCNXL4 -0.0193
ACTR6 -0.012
MT1IP -0.567
MRPS25 -0.589
LINC00244 -0.5733
NOM1 -0.5733
ZCCHC18 0.0182
SGCD -0.5762
DEFB131 -0.4983
TMEM30C 0.3637
DNAI2 0.0659
SGCG 0.1635
RPL13AP6 -0.5557
NKX2-4 0.3857
CXorf69 0.0192
LOC644554 -0.0182
PPIAL4G -0.0083
LINC00087 0.0192
SGK1 -0.0287
INTS4L2 0.3811
LOC644649 -0.5103
LOC644656 0.0721
RAD21-AS1 0.1492
LOC644669 0.0042
CLDN25 -0.083
CDRT15P2 0.0663
SCG5 -0.5351
LIMD1-AS1 0.3834
TMPRSS11GP 0.3239
CSMD1 0.1798
SGSH 0.0667
C15orf56 -0.5658
FAM83G 0.0419
LOC644838 0.0026
PHGR1 -0.5658
FLJ33630 -0.5807
MEIG1 -0.0221
SGTA -0.0298
LINC00235 0.1824
LOC644936 -0.5813
RASSF10 0.0721
KRT16P3 0.0419
LOC644961 -0.0413
ALG1L2 0.3627
TPSB2 0.1559
LOC644990 -0.589
C1orf200 -0.0204
BLVRB -0.0182
SH3BGR -0.0095
EVPLL -0.5986
GAGE2B 0.0182
GAGE13 0.0182
CPEB1 -0.5658
GAGE12G 0.0182
CXorf30 0.0182
SH3BGRL 0.0182
CLRN2 -0.504
CCNI2 -0.5807
CBX3P2 -0.5426
LOC645166 -0.3764
TEKT3 0.0663
LINGO3 -0.0298
SH3BP2 -0.4983
LOC645206 0.3834
LOC645212 -0.5658
LOC645249 -0.5733
ITSN1 -0.0095
LINC00461 -0.5813
FAM86C2P -0.0818
SNRPD2P2 0.3195
LOC645355 -0.5426
GGT8P 0.0138
TMEM200C -0.5426
USP17L4 0.6549
PRAMEF19 -0.0204
PRAMEF20 -0.0204
TMEM191C -0.1341
FUT8-AS1 -0.0193
ARRDC5 -0.0298
LOC645434 -0.0287
CEP170P1 0.303
SH3GL1 -0.0298
LOC645513 0.303
FAM138A -1.3343
LINC00264 -0.0221
LHFPL3-AS1 0.3498
SH3GL2 -0.551
LOC645638 0.0659
FLJ42627 0.1559
ASH1L-AS1 0.307
POU5F1P4 0.307
RPL13AP3 -0.0193
LINC00520 -0.0193
SH3GL3 -0.5658
ZNF890P 0.3951
LOC645752 -0.5658
ALDH8A1 -0.0287
ANKRD36BP2 0.0026
NDST4 0.303
SH3GL1P1 0.0656
CLEC7A -0.0123
CCDC154 0.1559
GPR135 -0.0193
SEBOX 0.0419
USP17L3 0.1755
TXNRD3NB 0.3637
TMEM14E 0.3627
RPS7P5 0.3195
SH3GL1P2 0.0419
TSPY2 -2.8358
S100A7L2 0.307
RBMY3AP -3.1994
LOC645949 0.014
TTTY15 -3.1994
FAM75C2 0.2966
PABPC1L2B 0.0182
MOSPD3 0.3519
GIGYF1 0.3519
NAP1L6 0.0182
BNC1 -0.5658
PLA2G2F 0
VPS16 0.3717
CBY3 -0.558
C22orf45 0.3607
RAET1K -0.0287
POM121L10P 0.3607
CHEK2P2 -0.0812
SHB 0.3263
LINC00643 -0.0193
LOC646168 0.3601
C16orf90 0.1559
SHBG 0.0663
BASP1P1 0.1351
LOC646214 -0.213
CXADRP2 -0.213
LOC646268 0.307
LOC646278 -0.5255
AZGP1P1 0.3519
COL6A4P2 0.3627
LINC00607 -0.0026
LOC646329 0.8841
REREP3 -0.213
SHC1 0.307
TPTE2P1 0.1635
EBF2 0.1737
SPINK8 0.3596
HIAT1 -0.5702
C3orf71 0.3596
LOC646471 -0.0413
SPANXD 0.0192
FABP9 0.1324
FABP12 0.1324
LOC646498 0.3596
FAM90A27P -0.0195
CSRNP1 0.3834
HHIP-AS1 0.2658
C3orf65 0.3601
C4orf51 0.2658
PRHOXNB 0.1272
LOC646626 0
LYPD8 0.3191
SPANXC 0.0192
SBK2 -0.0046
SYNDIG1L -0.0193
LOC646719 -0.5556
LOC646736 -0.0055
TRIM64C 0.0473
LOC646762 0.383
ZAR1L 0.1493
FBXW4 -0.5557
LOC646813 0.1184
ANAPC1 0.0022
FAM227A 0.3892
LOC646862 -0.0132
GORASP1 0.3834
SH2D7 -0.5658
SHH -0.5733
LOC646903 0.3627
CTAGE1 0.0042
LOC646938 -0.5658
PRSS56 -0.0055
HRCT1 0.3263
LINC00598 0.1303
TMPRSS3 -0.0095
LOC646999 0.383
SHMT1 0.0438
LOC647012 -0.0117
C6orf132 0.3405
PA2G4P4 0.3627
GOLGA6L10 -0.5658
FAM75A1 0.3263
COPS7B -0.0055
C7orf73 0.8859
NUCKS1 0.2981
LOC647107 0.3601
HS3ST6 0.1559
EMBP1 -0.5499
SRGAP2B -0.0083
PDIA2 0.1824
SERPINE3 0.1303
UNKL 0.1559
RPS16P5 0.3405
SHMT2 -0.0051
ASCL5 0.2981
RD3L -0.0193
CTAGE11P 0.1343
SHOX -0.0928
GMNC 0.3601
TEX22 -0.0193
LOC647323 0.3758
LINC00254 0.1559
SHOX2 0.3627
WDR13 0.0182
SMAP2 -0.014
METTL17 -0.053
ACBD3 0.31
MFSD1 0.3627
FLJ20518 0.2966
LPPR2 -0.0182
SMURF2 0.0659
CCDC136 0.8841
SMYD3 0.3195
C16orf58 0.1046
ATPAF1 -0.014
MARC1 0.3267
TNS3 0.383
SI 0.3601
FAM160B2 0.1737
PARP12 0.8859
FAM59A 0.0042
ZNF574 -0.0182
CREB3L2 0.8859
S100PBP -0.014
IPPK 0.294
MEAF6 -0.014
SIAH1 -0.5298
CCDC14 0.3637
C6orf106 0.3405
ENGASE 0.0659
PCED1A 0.3717
C11orf1 -0.083
RMND5B -0.5762
FNDC3B 0.3601
MTHFSD -0.5482
SIAH2 0.3627
MICAL1 -0.0287
CERK 0.3799
AEN 0.3849
RBM15 -0.6017
CRTC3 0.3849
GINS3 -0.567
LOC647859 -0.5813
TBC1D15 0.0088
EPS8L2 0.0721
LMF1 0.1559
DEM1 -0.014
RABL5 -1.2424
CEP85 -0.0413
DDX31 0.2865
LINC00669 0.0042
RMND5A 0.0026
LINC00657 0.3857
DEPTOR 0.1492
IQCH -0.5658
BMI1 -0.0221
ST6GAL1 0.3601
EFCAB6 0.3799
ARV1 0.3195
NMNAT1 -0.0204
P2RY12 0.3627
IL25 -0.0074
CYP3A43 0.3519
ST3GAL1 0.1492
ST3GAL2 -0.5603
ELOVL1 -0.014
KLC2 -0.0818
FNDC4 0.014
FBXL17 -0.5787
ST3GAL4 -0.083
PORCN 0.0182
GNPNAT1 -0.0193
ISL2 -0.5658
MARCH7 -0.057
SPATA20 0.0659
YTHDC2 -0.5787
SLC13A3 0.3857
AGXT2L1 0.2909
TUT1 -0.0818
AIDA 0.3267
USP46 0.3239
FAM129B 0.2865
VWA1 -1e-04
PLEKHG2 -0.0182
DCLRE1B -0.5499
NABP1 -0.0132
ARMCX5 0.0182
METTL4 -0.5426
RFX7 -0.5658
CDCP1 0.3834
LOC648691 0.4337
ST3GAL3 -0.014
ACTG1P4 -0.5702
PPP1R3G 0.3411
LOC648809 -0.5658
PCDH20 0.1372
ST8SIA1 0.003
PAPOLG 0.0026
C12orf43 -0.012
LOC648987 -0.569
BMP1 0.1737
PMEL -0.0051
LPIN3 0.3857
RANBP17 -0.5762
AGXT2 -0.5556
STIL -0.014
LOC649133 -0.083
LINC00273 0.1539
BCL11B -0.0193
SIM1 -0.0183
CASD1 0.4021
LRRC19 -0.5501
SLC30A5 -0.5792
CCDC71 0.3596
RASAL3 -0.0182
CES5AP1 0.4337
TTC23 0.3831
MRPL14 0.3405
SIM2 -0.0095
LOC649330 -0.0204
LOC649352 1.0601
LOC649395 0.3811
SIPA1 -0.0818
STAG3L4 0.3602
NT5DC2 0.3596
DLGAP1-AS1 -0.5426
CENPH -0.5792
MRPS26 0.3717
SIX1 -0.0193
MRPS24 0.383
SIX3 0.0026
MRPS15 -0.014
MRPS11 0.3849
MRPS9 0.0138
MRPS6 -0.0095
MRPS5 0.0138
SKI -1e-04
MRPL41 0.2836
MRPL40 0.3914
MRPL38 0.0659
MRPL36 -0.5601
SKIL 0.3601
MRPL34 -0.0182
MRPL32 0.383
SKIV2L 0.3386
RPL23AP64 -0.083
BMP2 0.3717
SKP1 -0.5807
MRPL11 -0.0818
MRPL9 0.307
MRPL1 0.2909
NDRG4 -0.567
SLC26A6 0.3596
SLC26A10 -0.0051
PINK1 0
SKP2 -0.5556
LOC650226 0.383
LOC650293 -0.4983
SLA 0.1492
LOC650368 0.0721
SLAMF1 0.307
SLC1A1 -0.5827
REEP1 0.0026
GPBP1 -0.5593
ACD -0.5103
RAPH1 -0.0132
SLC1A2 0.0849
CDK15 -0.0132
TMEM237 -0.0132
LOC650623 -0.5546
NBEAL1 -0.0132
ABCA17P 0.1559
GAS6-AS1 0.1709
SLC1A3 -0.5556
CFLAR-AS1 -0.0132
RTN4R 0.3914
MIPEPP3 0.1351
SLC4A3 -0.0026
MRPL44 -0.0026
VPS33A -0.012
NOL6 0.3263
TMEM135 -0.0968
SLC1A4 0.0026
JMJD4 0.31
KRI1 -0.0182
BMP3 0.2909
SLC1A5 -0.0195
MARCKSL1 -0.014
UPF3B 0.0192
SLC1A6 -0.0182
UPF3A 0.1709
RSRC2 -0.012
SLC1A7 -0.014
PRAMEF1 -0.0204
PRAMEF2 -0.0204
INTS3 0.307
SOWAHC 0.0086
WNK1 -0.0033
SLC2A1 -0.014
SLC2A2 0.3601
FLJ38576 0.317
SLC2A3 -0.0267
SLC2A4 0.0663
ANKRD33B -0.5601
SLC2A5 -1e-04
SLC3A1 0.0026
BMP4 -0.0193
SLC3A2 -0.0818
SLC4A1 0.0491
PCDH15 -0.5432
SLC4A2 -0.5713
NADK -1e-04
LOC652276 0.1559
SLC5A1 0.3861
SLC5A2 0.1046
ZNF643 -0.014
SPATS2 -0.0051
ZSWIM4 -0.0182
SMTN 0.3861
C5orf42 -0.5556
ZNF649 -0.0195
MPPE1 0.0042
SLC5A3 -0.0095
SELRC1 -0.014
PYCRL 0.1364
UBE2Z 0.0659
C8orf33 0.1364
WNK4 0.0491
WNK3 0.0182
WNK2 0.294
SLC5A4 0.3861
SLC5A5 -0.0182
SLC6A1 -0.589
SNORA48 0.0663
SNORD10 0.0663
GATSL3 0.3861
LRRC37A5P 0.294
UCA1 -0.0182
BMP5 0.3405
SLC6A2 -0.567
LOC653061 -0.0018
LOC653075 -0.5255
SLC6A3 -0.5601
FAM86FP -0.0267
FAM74A2 0.2027
ZBTB8A -0.014
FAM228A 0.014
NBPF6 -0.5721
LOC653160 -0.014
RPSAP9 0.2966
OR1D4 0.0663
GUSBP3 -2.1608
ABCC6P1 0.1616
TRIM43B 0.0138
SLC6A4 0.0419
GTF2H2B -0.5813
KRTAP4-11 0.0363
PRB2 -0.0123
AGAP7 -0.57
CT47A7 0.0192
SLC6A6 -0.589
ASAH2B -0.5432
FAM153C -0.5762
KIAA0895L -0.5103
FAM86B2 0.1812
NCF1 0.3602
RRN3P2 0.1337
GSTTP2 -0.934
SLC6A7 -0.5762
FOXD4L6 0.2499
SPAG11A 0.1755
FOXD4L5 0.2499
AQP12B -0.0055
MRPL45P2 0.0659
MLLT4-AS1 -0.0287
LOC653486 0.0663
RGPD3 0.0086
PSG10P 0.3665
LGALS7B -0.0182
SLC6A8 0.0192
SFTPA1 -0.5546
LOC653513 -0.0083
GPR89A 0.3592
DUX4L7 0.2983
TMEM236 -0.0221
PHLDB3 -0.0019
SLC6A9 -0.014
HIST2H3D 0.307
PRAMEF15 -0.0204
GOLGA6C -0.5658
GOLGA6D -0.5658
TBC1D3P1-DHX40P1 0.0659
LOC653653 0.0659
MBD3L4 -0.0298
MBD3L3 -0.0298
SEC1P -0.0195
FAM226B 0.0182
GSTT2B 0.4337
LOC653712 0.3637
MZT2A -0.0117
LOC653786 -0.4525
SLC6A11 -0.589
ZG16 0.1046
FAM72B -0.5499
ACTR3C 0.3685
SLC6A12 -0.0033
BMP6 0.3411
SLC6A13 -0.0033
SLC7A1 0.1272
SLC7A2 0.1737
OCM 0.3951
ZNF732 -0.4983
SLC8A2 -0.0195
SNORA5A 0.383
SNORA8 -0.0789
SNORA75 -0.0055
SNORA13 -0.5787
TBC1D3G 0.0363
LOC654342 0.0138
LGALS9C -1.0726
PRAMEF16 -0.0204
NME1-NME2 0.0659
FAM138B 0.0022
LRTM2 -0.0033
LOC654433 0.0022
LINC00338 0.0659
FER1L6 0.1492
KGFLP2 0.3263
BOLA2B 0.1046
SLC7A4 0.4027
IQCJ 0.3627
SLC8A1 0.0046
SLC8A3 -0.0193
PCP4L1 0.307
SLC9A1 -0.0413
NCF1B 0.3602
NCF1C 0.3602
SLC9A2 0.0138
BMP7 0.3857
SLC9A3 -0.5803
SLC9A5 -0.5103
SLC10A1 -0.0193
SLC10A2 0.1343
SLC11A1 -0.0026
SLC12A1 -0.5658
SLC12A2 -0.5807
SLC12A3 -0.567
BMP8B -0.014
SLC12A4 -0.5103
SLC13A1 0.3809
SLC14A1 -0.0112
SLC15A1 0.1343
SLC15A2 0.3637
SLC16A1 -0.5499
SLC16A2 0.0182
SLC17A1 0.3533
SLC34A1 -0.5762
BMPR1A 1.018
SLC18A1 0.1737
SLC18A2 -0.5557
SLC18A3 -0.57
SLC19A1 -0.0095
SLC20A1 0.0022
SLC20A2 0.1324
SLC25A1 0.3914
SLCO2A1 0.3627
SLCO1A2 0.003
BMPR1B 0.2909
SLC22A1 -0.0287
SLC22A3 -0.0287
SLC22A2 -0.0287
SLC22A4 -0.5807
SLC22A5 -0.5807
SLIT1 -0.5557
SLIT3 -0.5762
SLN -0.083
BMPR2 -0.0132
SLPI 0.3857
SNAI2 0.1324
SMARCA1 0.0192
SMARCA2 -0.5827
HLTF 0.3627
SMARCA4 -0.0182
STK33 0.0721
PLEKHA3 -0.0132
PHACTR4 -0.0413
SMARCB1 0.4337
BRD9 -1.0004
CAPRIN2 0.003
ZSCAN18 -0.0132
GRAMD3 -0.5807
AACS -0.012
ZBTB10 0.1324
KCTD14 -0.0818
ZNF747 0.1046
DLK2 0.3405
SMARCC1 0.3596
FAM173A 0.1559
FUNDC2 0.0192
DDRGK1 0.3717
MRPS34 0.1559
MGC2752 -0.0132
RASL11B 0.3239
C11orf95 -0.0818
LRRC61 0.3685
BMX -0.0036
TMEM108 0.3627
CYP4F12 -0.0182
LYNX1 0.1492
CHID1 0.0721
TRAK2 -0.0132
SMARCC2 -0.0051
SMARCD1 -0.0051
SMARCD2 0.0659
SLC2A11 0.4337
MTMR9 0.1755
BOLL -0.0132
SMARCD3 -0.5713
SMARCE1 0.0363
SMN1 -0.5813
SMN2 -0.5813
SMO 0.8841
SMPD1 0.0721
POLR3D 0.1737
SMPD2 -0.0287
SMS -0.0036
SUMO3 -0.0095
SUMO2 0.0659
SIGLEC1 0.3717
SNAI1 0.3857
SNAP25 0.4192
SNAPC1 -0.0193
SNAPC2 -0.0298
SNAPC3 -0.551
BNIP1 -0.5762
SNCB -0.5762
SNAPC4 0.2865
SNCA 0.2909
SNCG -0.5551
FSCN1 0.3951
SNRNP70 -0.0195
SNRPA -0.0182
SNRPA1 0.3831
SNRPB 0.3717
SNRPB2 0.3857
BNIP2 -0.5658
SNRPC 0.3405
SNRPD1 0.0042
SNRPD2 -0.0195
SNRPD3 0.3607
SNRPE 0.2981
SNRPF -0.012
SNRPG 0.0026
SNRPN -0.5211
BNIP3 -0.5297
SNTA1 0.3857
SNTB1 0.1492
SNX1 -0.5658
SNX2 -0.5787
SNTB2 -0.5103
SOAT1 0.3004
MIR539 -0.0193
MIR545 0.0182
MIR376A2 -0.0193
MIR487B -0.0193
MIR542 0.0192
HSP90AB4P -0.5658
SOD1 -0.0095
ZNF826P -0.0182
HNRNPA1P10 -0.0195
SOD2 -0.0287
SOD3 -0.504
BNIP3L 0.1737
SOLH -0.4665
SON -0.0095
SORD -0.5658
SORL1 -0.083
SOS1 0.0046
SOS2 -0.0193
SOX1 0.1709
SOX2 0.3601
SOX3 0.0192
SOX4 0.3533
BOK -0.0055
SOX5 0.003
SOX9 0.0659
SOX10 0.3892
SOX11 0.014
SOX15 0.0663
SOX12 0.3708
SP1 -0.0051
SP2 0.0659
DST 0.3405
SP3 -0.0132
SP4 0.383
SP100 -0.0055
SPAG1 0.1336
UAP1 0.307
SPAG4 0.3857
SPAM1 0.3809
SPARC -0.5762
FOXL2 0.3627
SPAST 0.014
SPG7 -0.5482
SPI1 0.0473
SPIB -0.0195
BPGM 0.8859
SPINK1 -0.5762
SPINK2 0.3239
SPINT1 -0.5658
SPN 0.1046
SPP2 -0.0055
SPOCK1 -0.5807
SPP1 0.2909
SPR 0.0026
SPRR1A 0.307
SPRR1B 0.307
BPHL 0.3411
SPRR2A 0.307
SPRR2B 0.307
SPRR2C 0.307
SPRR2D 0.307
SPRR2E 0.307
SPRR2F 0.307
SPRR2G 0.307
SPRR3 0.307
SPTA1 0.307
SPTAN1 0.2865
BPI 0.3857
SPTB -0.0193
SPTBN1 0.0026
SPTBN2 -0.0818
SQLE 0.1492
SRC 0.3857
SRD5A1 -0.5601
SRD5A2 0.014
SRI 0.4021
AKR1D1 0.8859
SRD5A1P1 0.0192
BRCA1 0.0491
SREBF1 0.0438
SREBF2 0.3799
SRF 0.3405
SRM -0.0204
SRMS 0.3857
SRP9 0.31
SRP14 -0.5658
SRP19 -0.5787
SRP54 -0.0074
BRAF 0.8859
SRP68 0.0659
SRP72 0.3239
SRPK1 0.3405
SRPK2 0.3809
SRPR -0.083
SRY -2.8358
TRIM21 0.0721
TROVE2 0.31
SSB -0.0132
SSBP1 0.8859
SSFA2 -0.0132
SSR1 0.3411
SSR2 0.307
SSR3 0.3627
SSR4 0.0192
SSRP1 -0.0818
BRCA2 0.1493
SST 0.3601
SSTR1 -0.0074
SSTR2 0.0659
SSTR3 0.3892
SSTR4 0.3857
SSTR5 0.1559
SSX1 0.0182
SSX5 0.0182
BRDT -0.5702
SS18 0.0042
ST5 0.0721
ST13 0.3799
ST14 -0.083
STAC 0.3834
ZFP36L1 -0.0193
STAR 0.1764
STAT1 -0.0132
STAT2 -0.0051
STAT3 0.0491
STAT4 -0.0132
STAT5A 0.0491
SCARNA3 0.3004
SCARNA20 0.0659
STAT5B 0.0491
SCARNA21 0.0663
SCARNA18 -0.5813
SCARNA2 -0.5721
SCARNA7 0.3627
SCARNA13 -0.0193
SCARNA17 -0.0112
SCARNA22 -0.4983
SCARNA4 0.307
SCARNA6 -0.0055
SCARNA23 -0.0036
SCARNA1 -0.0413
SCARNA5 -0.0055
SCARNA8 -0.551
SCARNA12 -0.0267
SCARNA15 -0.5658
LINC00488 0.3637
SCARNA11 -0.0267
SCARNA16 0.0659
SNORA1 -0.0789
SNORA2A -0.0051
SNORA2B -0.0051
SNORA5B 0.383
SNORA5C 0.383
SNORA7B 0.3637
SNORA9 0.383
SNORA11 0.0182
STAT6 -0.0051
SNORA12 -0.5557
SNORA14A 0.3602
SNORA14B 0.3195
SNORA15 0.383
SNORA17 0.2865
SNORA18 -0.0789
SNORA20 -0.0287
SNORA22 0.3811
SNORA23 0.0721
SNORA24 0.303
SNORA26 0.3239
SNORA28 -0.0193
SNORA29 -0.0287
SNORA30 0.1046
SNORA31 0.1303
SNORA34 -0.0051
SNORA35 0.0182
SNORA36A 0.0192
SNORA36B 0.3267
SNORA37 -0.0112
SNORA38 0.3386
SNORA39 0.3857
SNORA40 -0.0789
SNORA42 0.307
SNORA43 0.2865
SNORA44 -0.0413
SNORA45 0.0721
SNORA46 -0.567
SNORA47 -0.5813
SNORA49 -0.0085
SNORA50 -0.567
SNORA51 0.3717
SNORA53 -0.012
SNORA54 0.0721
SNORA55 -0.014
SNORA56 0.0192
SNORA58 0.3627
SNORA60 0.3857
SNORA61 -0.0413
SNORA71C 0.3857
SNORA71D 0.3857
SNORA74B -0.5762
SNORA76 0.0659
SNORA77 0.2981
SNORA78 0.1559
SNORA79 -0.0193
SNORA80 -0.0095
SNORA81 0.3601
SNORD1A 0.0659
SNORD1B 0.0659
SNORD1C 0.0659
STATH 0.2909
ZFP36L2 0.0026
STAU1 0.3857
STC1 0.1737
HSPA13 -0.013
SULT1E1 0.2909
ELOVL4 -0.0241
STIM1 0.0721
CD27-AS1 -0.0267
NEK4 0.3596
STK3 0.1336
STK4 0.3857
AURKA 0.3857
AURKAPS1 0.3267
CDKL5 -0.0036
STK10 -0.5762
STK11 -0.0298
AURKC -0.0132
SULT1A2 0.1337
BRS3 0.0192
STRN 0.0046
STX1A 0.3602
STX3 -0.0818
STX4 0.1046
STX5 -0.0818
STXBP1 0.2865
STXBP2 -0.0298
STXBP3 -0.5721
STYX -0.0193
SULT1A1 0.1337
SULT1A3 0.1046
SULT1C2 0.0086
BSG -0.0298
SULT2B1 -0.0195
SUOX -0.0051
SULT2A1 -0.0195
SUPT4H1 0.0659
SUPT5H -0.0182
BST1 -0.504
SUPT6H 0.0419
SUPV3L1 -0.5546
ABCC8 0.0721
SURF1 0.2865
SURF2 0.2865
SURF4 0.2865
MED22 0.2865
SURF6 0.2865
SUV39H1 0.0182
BST2 -0.0182
SVIL -0.011
VAMP1 -0.0267
VAMP2 0.0663
XCL2 0.307
SYCP1 -0.5499
SNORA25 -0.0789
BTC 0.2909
SYK 0.2966
SYN1 0.0182
SYN2 -0.589
SYP 0.0182
SYPL1 0.3809
SYT1 0.0088
BTD -0.589
SYT4 -0.0112
SYT5 -0.0046
T -0.0287
TAC1 0.4021
TACR2 -0.5546
TAC3 -0.0051
TACC1 0.119
ADAM17 0.014
TACR1 0.0026
KLF9 0.2966
TACR3 0.2909
TADA2A 0.0363
TAF1 0.0182
TAF2 0.1492
TAF4 0.3857
TAF4B 0.0042
TAGLN -0.083
TAF5 -0.5557
TAF6 0.3519
TAF7 -0.5807
KLF5 0.1343
TAF9 -0.5792
TAF10 0.0721
TAF11 0.3405
TAF12 -0.0413
TAF13 -0.5721
MAP3K7 -0.0241
TAL1 -0.014
TAL2 0.294
TALDO1 0.0721
BTF3 -0.5813
TAP1 0.3405
TAP2 0.3405
TAPBP 0.3405
TARBP1 0.3195
TARBP2 -0.0051
TARS -0.5556
TAT -0.5286
TBX1 0.3914
BTF3P11 0.1343
CNTN2 0.2981
TAZ 0.0192
TBCA -0.5813
TBCC 0.3405
TBCD 0.0667
TBCE 0.3195
SERPINA7 0.0182
TBL1X -0.0036
TBP -0.0287
TBX2 0.0659
TBX5 -0.012
TBX6 0.1046
TBX15 -0.5499
TBXA2R -0.0298
TBXAS1 0.8859
TCEA1 0.1324
TCEA2 0.3857
TCEA3 -0.029
SNORD9 -0.053
SNORD12 0.3857
SNORD11 -0.0132
SNORA32 -0.0789
